file,cel,cla,flu,gac,gel,org,pia,sax,tru,vio,voi
data/openmic/audio/132/132239_88320.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/121/121777_168960.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/004/004750_61440.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/075/075915_122880.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/047/047776_134400.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/142/142867_34560.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/130/130489_172800.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/124/124177_122880.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/142/142243_145920.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/043/043771_19200.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/058/058969_264960.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/073/073861_23040.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/122/122330_7680.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/025/025405_234240.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/066/066963_184320.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/023/023128_7680.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/039/039698_26880.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/059/059033_88320.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/074/074453_138240.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/146/146155_76800.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/147/147081_142080.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/085/085512_311040.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/009/009582_30720.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/035/035362_203520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/012/012317_1762560.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/113/113519_126720.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/125/125365_253440.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/098/098347_295680.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/145/145565_26880.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/093/093418_119040.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/106/106933_57600.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/053/053652_203520.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/022/022972_157440.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/119/119710_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/124/124432_88320.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/035/035453_23040.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/090/090578_291840.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/106/106815_864000.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/147/147274_222720.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/008/008580_72960.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/042/042659_184320.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/144/144964_88320.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/020/020761_192000.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/019/019994_122880.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/035/035915_134400.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/000/000914_69120.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001564_583680.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/028/028803_138240.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/063/063016_7680.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/153/153431_69120.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/114/114396_15360.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/084/084835_49920.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/036/036565_38400.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/134/134749_15360.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/118/118616_986880.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005601_222720.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/076/076647_23040.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/116/116219_157440.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/003/003905_280320.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/010/010703_72960.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/062/062854_42240.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/143/143289_46080.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/150/150538_748800.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/099/099929_322560.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/051/051746_153600.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/139/139535_218880.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/149/149253_96000.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/075/075914_23040.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/023/023760_26880.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/127/127796_115200.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/087/087450_0.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/130/130933_165120.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/125/125635_130560.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/131/131963_199680.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/048/048389_34560.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/052/052213_656640.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/095/095893_65280.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/058/058781_172800.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/049/049097_180480.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/037/037541_34560.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/059/059049_76800.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/031/031353_15360.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/085/085891_149760.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/017/017834_172800.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/098/098030_38400.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/151/151091_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/038/038817_38400.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/144/144442_0.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/119/119802_26880.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/028/028456_130560.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/037/037148_65280.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/127/127436_61440.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/066/066702_414720.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/060/060439_311040.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/105/105623_1198080.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/024/024994_503040.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/143/143144_30720.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/033/033470_46080.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/047/047696_192000.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/018/018241_46080.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/139/139059_326400.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/119/119329_395520.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/068/068438_218880.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/048/048677_1578240.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/034/034323_103680.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/115/115216_122880.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/099/099464_57600.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/080/080667_130560.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/120/120920_11520.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/125/125046_84480.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/144/144642_257280.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/074/074144_272640.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/031/031471_1263360.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/070/070471_0.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/039/039900_168960.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/126/126992_0.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/081/081053_76800.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/048/048494_3840.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/047/047237_42240.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/033/033330_180480.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010823_76800.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/141/141197_23040.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/137/137736_145920.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/030/030721_126720.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/058/058931_7680.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/003/003715_46080.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/085/085174_134400.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/123/123485_103680.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/142/142716_526080.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/096/096720_142080.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/028/028268_176640.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/075/075847_11520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/043/043406_3840.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/133/133962_203520.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/028/028826_76800.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/149/149180_30720.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/120/120231_96000.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/064/064460_211200.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/032/032895_119040.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/107/107949_199680.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/039/039663_65280.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/079/079882_38400.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/107/107265_65280.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/017/017439_7680.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/057/057791_195840.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/122/122669_257280.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/106/106406_418560.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/072/072829_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/122/122242_84480.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/042/042316_46080.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/118/118961_7680.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/023/023121_26880.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/043/043733_0.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/006/006276_26880.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/149/149724_34560.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/117/117556_30720.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/069/069719_165120.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/035/035215_76800.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/081/081747_15360.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/065/065666_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/113/113698_49920.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/114/114305_3840.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/122/122370_257280.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/047/047553_410880.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/128/128591_30720.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/143/143146_34560.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/134/134982_153600.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/129/129004_180480.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/091/091169_88320.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/023/023707_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/085/085645_0.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/154/154467_376320.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/081/081056_34560.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/013/013068_253440.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/058/058793_65280.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/050/050629_1585920.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/134/134445_222720.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/151/151717_76800.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/056/056818_92160.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/012/012532_257280.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/028/028008_357120.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/129/129158_195840.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/053/053918_245760.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/105/105253_211200.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/013/013038_195840.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/136/136267_26880.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/152/152846_65280.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/028/028448_30720.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/089/089654_34560.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/139/139986_88320.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/076/076214_153600.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/058/058848_23040.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/131/131408_691200.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/092/092193_138240.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/155/155311_453120.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/132/132923_180480.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/144/144628_30720.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/149/149402_111360.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/150/150085_84480.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/032/032415_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/011/011432_168960.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/056/056180_280320.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/115/115425_96000.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/050/050386_65280.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/106/106787_1205760.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/139/139198_99840.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/001/001023_272640.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/024/024995_19200.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/041/041366_92160.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/136/136236_53760.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/129/129729_314880.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/054/054352_1386240.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006369_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/039/039873_30720.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/047/047915_34560.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/028/028086_99840.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/092/092967_76800.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/116/116162_249600.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/036/036025_61440.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/003/003880_34560.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/058/058595_1274880.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/064/064654_157440.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/025/025062_161280.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/138/138291_53760.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/038/038825_72960.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/114/114932_134400.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/038/038191_38400.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/059/059059_19200.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/042/042443_99840.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/064/064488_92160.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010684_19200.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/082/082504_326400.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/146/146547_46080.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/073/073814_34560.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/024/024515_23040.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/119/119014_172800.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/019/019477_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/115/115596_207360.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/012/012607_84480.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/059/059996_49920.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/111/111720_42240.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/038/038830_165120.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/035/035969_7680.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/020/020093_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/136/136076_134400.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/108/108374_126720.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/034/034464_526080.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/026/026306_57600.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/011/011734_337920.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/033/033046_215040.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/027/027966_149760.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/031/031053_606720.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/024/024436_15360.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/058/058876_38400.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/065/065578_65280.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/079/079478_391680.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/002/002010_92160.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/087/087680_30720.ogg,0,0,0,0,0,0,0,0,0,0,1
