file,cel,cla,flu,gac,gel,org,pia,sax,tru,vio,voi
data/openmic/audio/000/000685_215040.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/000/000706_215040.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/000/000739_0.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/000/000741_38400.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/000/000773_61440.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/000/000814_122880.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/000/000832_23040.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/000/000833_26880.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/000/000834_65280.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/000/000846_103680.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/000/000914_69120.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/000/000920_165120.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/000/000973_7680.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/000/000997_341760.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/001/001023_272640.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/001/001037_211200.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001069_42240.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/001/001145_218880.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/001/001152_88320.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/001/001211_119040.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/001/001216_610560.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/001/001225_92160.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/001/001299_149760.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001321_176640.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/001/001325_291840.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001331_157440.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/001/001343_72960.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/001/001355_391680.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/001/001383_134400.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/001/001443_218880.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001501_211200.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/001/001542_176640.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/001/001548_192000.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001557_284160.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/001/001564_583680.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/001/001575_195840.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001677_545280.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/001/001678_199680.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/001/001682_284160.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/001/001683_11520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/001/001744_3840.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/001/001930_207360.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/002/002010_92160.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/003/003260_145920.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/003/003265_130560.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/003/003285_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/003/003370_7680.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/003/003481_142080.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003553_560640.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/003/003556_345600.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/003/003560_80640.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/003/003589_180480.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/003/003715_46080.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/003/003769_11520.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003800_15360.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003809_360960.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003827_26880.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/003/003845_625920.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/003/003853_238080.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003875_264960.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/003/003880_34560.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003884_403200.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003895_122880.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003896_257280.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003897_387840.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003899_311040.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/003/003902_718080.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003904_138240.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003905_280320.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003906_7680.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003909_69120.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003910_280320.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003911_130560.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003913_23040.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/003/003920_172800.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/003/003971_88320.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004014_299520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/004/004027_0.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004066_234240.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/004/004093_0.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004095_107520.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004099_99840.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/004/004116_142080.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/004/004117_787200.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/004/004118_1059840.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/004/004189_19200.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004192_453120.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/004/004195_34560.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/004/004201_7680.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004228_184320.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004244_241920.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/004/004262_771840.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/004/004310_115200.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/004/004366_3840.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004408_76800.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004517_906240.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/004/004521_61440.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/004/004533_138240.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/004/004709_234240.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004737_149760.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004741_184320.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/004/004742_130560.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/004/004743_126720.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004744_168960.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004746_195840.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004750_61440.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/004/004756_368640.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/004/004795_0.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004797_11520.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004836_203520.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/004/004850_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/004/004851_211200.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/005/005009_99840.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/005/005013_241920.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/005/005014_72960.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/005/005015_222720.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/005/005016_3840.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/005/005018_157440.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/005/005020_7680.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005024_122880.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005026_215040.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/005/005029_11520.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005033_76800.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005034_161280.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005035_188160.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/005/005036_142080.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/005/005040_234240.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005041_80640.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/005/005044_184320.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/005/005062_0.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/005/005157_138240.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/005/005158_11520.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/005/005159_149760.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/005/005202_330240.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/005/005272_72960.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/005/005280_353280.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/005/005370_149760.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005375_69120.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/005/005376_15360.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/005/005481_38400.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/005/005535_192000.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/005/005577_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/005/005601_222720.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/005/005623_203520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/005/005871_0.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/005/005923_3840.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/005/005936_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/005/005955_1486080.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/006/006002_96000.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/006/006268_88320.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006276_26880.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/006/006329_7680.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/006/006342_226560.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/006/006354_3840.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/006/006355_245760.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006357_84480.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006364_537600.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/006/006366_176640.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/006/006369_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006374_69120.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006376_65280.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006381_195840.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006382_264960.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/006/006392_34560.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006459_272640.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/006/006463_157440.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006529_172800.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/006/006595_180480.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/006/006596_53760.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006602_138240.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006636_1774080.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/006/006637_46080.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/006/006638_15360.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006639_468480.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/006/006640_57600.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006641_192000.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/006/006728_130560.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/006/006780_99840.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/006/006787_153600.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/006/006858_80640.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/006/006890_153600.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/006/006963_1128960.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/006/006967_23040.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/007/007015_65280.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/007/007049_172800.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/007/007113_49920.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/007/007114_115200.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/007/007118_26880.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/007/007122_218880.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/007/007124_280320.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/007/007441_299520.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/007/007497_107520.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/007/007559_34560.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/007/007769_72960.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/007/007837_42240.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/007/007867_61440.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/007/007954_184320.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/007/007968_92160.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/008/008298_107520.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/008/008367_15360.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/008/008417_107520.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/008/008493_19200.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/008/008546_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/008/008580_72960.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/008/008581_19200.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/008/008582_88320.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/008/008583_107520.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/008/008584_115200.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/008/008908_61440.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/008/008914_99840.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/008/008928_30720.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/008/008946_49920.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/008/008968_157440.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/008/008985_3840.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/008/008991_38400.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/009/009161_230400.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/009/009174_111360.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/009/009194_2284800.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/009/009279_65280.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/009/009301_0.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/009/009330_1006080.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/009/009331_1808640.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/009/009332_1297920.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/009/009333_103680.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/009/009343_1751040.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/009/009405_11520.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/009/009468_261120.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/009/009491_72960.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/009/009512_96000.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/009/009518_7680.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/009/009524_299520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/009/009525_115200.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/009/009529_88320.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/009/009546_72960.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/009/009556_192000.ogg,0,0,0,0,1,0,0,0,0,0,0
data/openmic/audio/009/009581_34560.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/009/009582_30720.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/009/009583_38400.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/009/009702_1098240.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/009/009748_65280.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/009/009749_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/009/009796_165120.ogg,0,0,0,0,0,1,0,0,0,0,0
data/openmic/audio/009/009819_72960.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/009/009820_11520.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/009/009822_49920.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/009/009911_103680.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/009/009978_426240.ogg,0,0,0,1,0,0,0,0,0,0,0
data/openmic/audio/009/009981_326400.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/009/009985_142080.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010026_211200.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/010/010027_207360.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/010/010028_26880.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/010/010029_80640.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/010/010030_522240.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/010/010032_72960.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010033_26880.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010035_253440.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/010/010041_11520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010043_42240.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010044_30720.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010045_23040.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010046_115200.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010087_0.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010088_3840.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/010/010089_23040.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/010/010091_222720.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010092_168960.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010102_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010105_149760.ogg,0,0,1,0,0,0,0,0,0,0,0
data/openmic/audio/010/010182_802560.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010194_134400.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010230_34560.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010246_7680.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010357_19200.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010358_65280.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/010/010363_103680.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010365_165120.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010366_176640.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010367_46080.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010373_11520.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010383_387840.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010503_157440.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010505_23040.ogg,0,0,0,0,0,0,0,1,0,0,0
data/openmic/audio/010/010508_23040.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010511_11520.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010515_153600.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010519_138240.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010569_42240.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010574_80640.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010579_103680.ogg,0,0,0,0,0,0,0,0,0,1,0
data/openmic/audio/010/010674_130560.ogg,0,0,0,0,0,0,1,0,0,0,0
data/openmic/audio/010/010684_19200.ogg,0,0,0,0,0,0,0,0,0,0,1
data/openmic/audio/010/010703_72960.ogg,1,0,0,0,0,0,0,0,0,0,0
data/openmic/audio/010/010705_76800.ogg,0,1,0,0,0,0,0,0,0,0,0
data/openmic/audio/010/010706_11520.ogg,0,0,0,0,0,0,0,0,1,0,0
data/openmic/audio/010/010711_119040.ogg,0,0,1,0,0,0,0,0,0,0,0
