Unnamed: 0,file,cel,cla,flu,gac,gel,org,pia,sax,tru,vio,voi
11427,data/openmic/audio/043/043494_172800.ogg,0,0,0,0,0,0,0,1,0,0,0
23256,data/openmic/audio/084/084173_203520.ogg,0,0,0,0,0,0,0,0,0,1,0
12405,data/openmic/audio/047/047384_725760.ogg,0,0,0,0,0,0,0,0,0,1,0
30723,data/openmic/audio/115/115592_180480.ogg,0,0,0,0,0,0,0,0,0,0,1
20823,data/openmic/audio/073/073221_215040.ogg,0,0,1,0,0,0,0,0,0,0,0
28747,data/openmic/audio/108/108688_230400.ogg,0,1,0,0,0,0,0,0,0,0,0
5889,data/openmic/audio/023/023127_96000.ogg,0,0,0,0,0,0,0,0,0,0,1
27008,data/openmic/audio/100/100863_168960.ogg,0,1,0,0,0,0,0,0,0,0,0
11245,data/openmic/audio/042/042938_122880.ogg,0,0,0,0,1,0,0,0,0,0,0
28576,data/openmic/audio/108/108053_168960.ogg,0,0,0,0,0,0,0,0,0,0,1
22002,data/openmic/audio/079/079619_88320.ogg,0,0,0,0,0,0,0,0,0,0,1
32077,data/openmic/audio/120/120010_126720.ogg,0,0,0,0,0,0,0,0,1,0,0
28177,data/openmic/audio/106/106810_126720.ogg,0,0,0,0,0,0,1,0,0,0,0
40256,data/openmic/audio/149/149924_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
30266,data/openmic/audio/113/113605_115200.ogg,0,0,0,0,0,0,1,0,0,0,0
28097,data/openmic/audio/106/106775_1224960.ogg,0,0,0,0,0,0,0,0,1,0,0
27794,data/openmic/audio/106/106087_111360.ogg,0,0,0,0,0,0,0,0,0,0,1
29711,data/openmic/audio/112/112151_314880.ogg,0,0,0,0,0,0,1,0,0,0,0
12552,data/openmic/audio/047/047696_192000.ogg,1,0,0,0,0,0,0,0,0,0,0
19597,data/openmic/audio/068/068817_0.ogg,0,0,0,0,1,0,0,0,0,0,0
3511,data/openmic/audio/013/013859_172800.ogg,0,0,1,0,0,0,0,0,0,0,0
24906,data/openmic/audio/090/090908_207360.ogg,0,0,0,0,0,0,0,1,0,0,0
36096,data/openmic/audio/134/134162_130560.ogg,1,0,0,0,0,0,0,0,0,0,0
3393,data/openmic/audio/013/013506_76800.ogg,0,0,0,0,1,0,0,0,0,0,0
14992,data/openmic/audio/055/055522_698880.ogg,0,0,0,0,0,0,0,1,0,0,0
34756,data/openmic/audio/129/129342_337920.ogg,0,0,0,0,0,0,1,0,0,0,0
1209,data/openmic/audio/005/005044_184320.ogg,0,0,1,0,0,0,0,0,0,0,0
12371,data/openmic/audio/047/047273_384000.ogg,0,0,0,0,0,0,0,0,1,0,0
14913,data/openmic/audio/055/055019_165120.ogg,0,0,0,0,0,0,0,0,0,0,1
4180,data/openmic/audio/016/016448_84480.ogg,0,0,0,0,0,0,0,1,0,0,0
27212,data/openmic/audio/103/103549_138240.ogg,0,0,0,0,0,0,0,1,0,0,0
2601,data/openmic/audio/011/011398_96000.ogg,0,0,0,0,0,0,1,0,0,0,0
26436,data/openmic/audio/098/098029_84480.ogg,0,0,0,0,0,0,0,0,1,0,0
16291,data/openmic/audio/058/058942_11520.ogg,0,0,0,0,0,1,0,0,0,0,0
28160,data/openmic/audio/106/106802_1148160.ogg,0,1,0,0,0,0,0,0,0,0,0
2172,data/openmic/audio/010/010092_168960.ogg,0,0,0,0,0,0,0,0,0,0,1
16796,data/openmic/audio/059/059783_215040.ogg,0,0,0,0,0,0,0,0,0,1,0
743,data/openmic/audio/003/003800_15360.ogg,0,0,0,0,0,0,0,0,0,1,0
32359,data/openmic/audio/120/120842_115200.ogg,0,0,0,0,0,0,0,0,0,1,0
34284,data/openmic/audio/127/127867_176640.ogg,0,0,1,0,0,0,0,0,0,0,0
28511,data/openmic/audio/107/107861_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
38016,data/openmic/audio/141/141860_172800.ogg,0,1,0,0,0,0,0,0,0,0,0
29133,data/openmic/audio/110/110244_495360.ogg,0,0,0,0,0,0,0,1,0,0,0
17578,data/openmic/audio/062/062304_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
2868,data/openmic/audio/012/012105_122880.ogg,1,0,0,0,0,0,0,0,0,0,0
26530,data/openmic/audio/098/098326_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
5067,data/openmic/audio/019/019665_96000.ogg,0,0,0,1,0,0,0,0,0,0,0
34275,data/openmic/audio/127/127835_199680.ogg,0,0,0,0,0,0,0,1,0,0,0
16995,data/openmic/audio/060/060438_326400.ogg,0,0,0,0,0,0,0,1,0,0,0
34564,data/openmic/audio/128/128831_134400.ogg,0,0,0,0,0,0,1,0,0,0,0
25046,data/openmic/audio/091/091446_69120.ogg,0,0,0,1,0,0,0,0,0,0,0
23608,data/openmic/audio/085/085359_153600.ogg,0,0,0,0,0,0,0,0,1,0,0
10742,data/openmic/audio/041/041319_15360.ogg,1,0,0,0,0,0,0,0,0,0,0
8298,data/openmic/audio/032/032442_249600.ogg,0,0,0,0,0,0,0,0,1,0,0
814,data/openmic/audio/003/003906_7680.ogg,0,0,0,1,0,0,0,0,0,0,0
22108,data/openmic/audio/080/080008_288000.ogg,0,0,0,0,0,0,1,0,0,0,0
24710,data/openmic/audio/089/089952_57600.ogg,0,0,0,0,0,0,0,0,1,0,0
7136,data/openmic/audio/028/028114_241920.ogg,0,0,0,0,0,0,1,0,0,0,0
5203,data/openmic/audio/020/020211_852480.ogg,0,0,0,0,0,0,0,0,0,1,0
33596,data/openmic/audio/125/125215_0.ogg,0,0,0,0,0,0,0,1,0,0,0
1003,data/openmic/audio/004/004366_3840.ogg,0,0,0,0,1,0,0,0,0,0,0
26360,data/openmic/audio/097/097764_218880.ogg,0,0,0,0,0,1,0,0,0,0,0
10724,data/openmic/audio/041/041280_57600.ogg,0,0,1,0,0,0,0,0,0,0,0
34928,data/openmic/audio/130/130005_3840.ogg,0,0,1,0,0,0,0,0,0,0,0
38609,data/openmic/audio/143/143916_218880.ogg,0,0,0,0,0,0,0,0,0,1,0
12883,data/openmic/audio/048/048491_192000.ogg,0,1,0,0,0,0,0,0,0,0,0
25295,data/openmic/audio/092/092603_1002240.ogg,0,0,1,0,0,0,0,0,0,0,0
27546,data/openmic/audio/105/105167_30720.ogg,0,0,0,1,0,0,0,0,0,0,0
24199,data/openmic/audio/087/087032_65280.ogg,0,0,0,0,0,0,0,1,0,0,0
41098,data/openmic/audio/153/153906_314880.ogg,1,0,0,0,0,0,0,0,0,0,0
8792,data/openmic/audio/034/034322_387840.ogg,0,0,0,0,0,0,0,0,0,0,1
28696,data/openmic/audio/108/108460_180480.ogg,0,0,0,0,0,0,0,0,0,1,0
20986,data/openmic/audio/073/073656_222720.ogg,0,0,0,0,0,0,0,1,0,0,0
40118,data/openmic/audio/149/149402_111360.ogg,0,0,1,0,0,0,0,0,0,0,0
22623,data/openmic/audio/081/081940_7680.ogg,0,0,0,1,0,0,0,0,0,0,0
11228,data/openmic/audio/042/042922_725760.ogg,0,0,0,0,0,0,0,0,0,0,1
19069,data/openmic/audio/066/066786_115200.ogg,0,0,0,0,0,0,0,1,0,0,0
33310,data/openmic/audio/124/124317_165120.ogg,0,0,0,0,0,0,0,1,0,0,0
3592,data/openmic/audio/014/014119_7680.ogg,1,0,0,0,0,0,0,0,0,0,0
16337,data/openmic/audio/058/058987_103680.ogg,1,0,0,0,0,0,0,0,0,0,0
39717,data/openmic/audio/147/147780_0.ogg,0,0,0,0,0,0,0,0,1,0,0
18867,data/openmic/audio/066/066135_165120.ogg,0,0,0,0,0,0,0,0,0,0,1
12750,data/openmic/audio/048/048247_134400.ogg,0,0,0,0,0,0,0,0,0,1,0
1191,data/openmic/audio/005/005033_76800.ogg,0,0,0,0,0,0,0,0,1,0,0
17084,data/openmic/audio/060/060574_176640.ogg,0,0,0,0,0,0,0,1,0,0,0
2351,data/openmic/audio/010/010684_19200.ogg,0,0,0,0,0,0,0,0,0,0,1
29067,data/openmic/audio/110/110013_7680.ogg,0,1,0,0,0,0,0,0,0,0,0
38794,data/openmic/audio/144/144808_264960.ogg,0,0,0,0,0,0,0,0,0,1,0
11361,data/openmic/audio/043/043322_376320.ogg,0,0,0,0,0,0,0,1,0,0,0
37627,data/openmic/audio/140/140164_207360.ogg,0,0,0,0,0,0,1,0,0,0,0
4440,data/openmic/audio/017/017377_142080.ogg,0,1,0,0,0,0,0,0,0,0,0
8446,data/openmic/audio/032/032892_207360.ogg,0,1,0,0,0,0,0,0,0,0,0
36314,data/openmic/audio/134/134941_422400.ogg,0,0,0,0,0,0,0,0,0,1,0
20932,data/openmic/audio/073/073440_61440.ogg,0,0,0,0,0,0,0,0,1,0,0
16907,data/openmic/audio/059/059976_330240.ogg,0,0,0,0,0,0,0,0,1,0,0
22068,data/openmic/audio/079/079906_199680.ogg,0,0,0,0,0,0,1,0,0,0,0
34664,data/openmic/audio/129/129071_23040.ogg,0,0,0,0,0,0,1,0,0,0,0
26423,data/openmic/audio/098/098008_380160.ogg,0,0,0,0,0,0,0,0,0,1,0
28445,data/openmic/audio/107/107564_368640.ogg,0,0,0,0,0,0,0,0,0,1,0
25663,data/openmic/audio/094/094547_142080.ogg,0,0,0,0,0,0,0,1,0,0,0
32924,data/openmic/audio/122/122683_46080.ogg,0,0,0,0,0,0,0,1,0,0,0
28976,data/openmic/audio/109/109534_53760.ogg,0,0,0,0,0,0,0,0,1,0,0
25897,data/openmic/audio/095/095588_65280.ogg,0,0,0,1,0,0,0,0,0,0,0
13559,data/openmic/audio/050/050944_34560.ogg,0,0,0,0,0,0,0,0,1,0,0
14525,data/openmic/audio/053/053927_103680.ogg,0,0,0,0,0,0,0,0,0,1,0
36892,data/openmic/audio/137/137409_46080.ogg,0,0,0,0,0,1,0,0,0,0,0
41202,data/openmic/audio/154/154231_199680.ogg,0,0,0,0,0,0,1,0,0,0,0
25835,data/openmic/audio/095/095310_391680.ogg,0,0,0,0,0,0,0,0,0,1,0
39533,data/openmic/audio/147/147067_99840.ogg,0,0,0,0,0,0,0,0,0,1,0
24653,data/openmic/audio/089/089881_26880.ogg,0,0,0,0,1,0,0,0,0,0,0
27012,data/openmic/audio/100/100865_69120.ogg,0,0,0,0,0,1,0,0,0,0,0
34240,data/openmic/audio/127/127702_119040.ogg,0,0,0,0,1,0,0,0,0,0,0
795,data/openmic/audio/003/003896_257280.ogg,0,0,0,0,0,0,0,0,0,1,0
16610,data/openmic/audio/059/059492_199680.ogg,0,1,0,0,0,0,0,0,0,0,0
16657,data/openmic/audio/059/059606_230400.ogg,0,0,0,0,0,0,0,0,0,0,1
28625,data/openmic/audio/108/108200_138240.ogg,0,0,0,0,0,0,0,0,0,0,1
35403,data/openmic/audio/131/131753_11520.ogg,0,0,0,0,0,0,1,0,0,0,0
34271,data/openmic/audio/127/127833_69120.ogg,0,1,0,0,0,0,0,0,0,0,0
35910,data/openmic/audio/133/133593_72960.ogg,0,0,0,0,0,0,1,0,0,0,0
7798,data/openmic/audio/030/030638_130560.ogg,0,1,0,0,0,0,0,0,0,0,0
12573,data/openmic/audio/047/047726_142080.ogg,0,0,1,0,0,0,0,0,0,0,0
28742,data/openmic/audio/108/108682_30720.ogg,0,1,0,0,0,0,0,0,0,0,0
32892,data/openmic/audio/122/122654_26880.ogg,0,0,0,0,0,0,0,0,1,0,0
30802,data/openmic/audio/115/115810_364800.ogg,0,0,0,0,0,0,0,1,0,0,0
17916,data/openmic/audio/063/063177_99840.ogg,0,0,0,0,0,0,1,0,0,0,0
32136,data/openmic/audio/120/120222_30720.ogg,0,0,0,0,0,0,0,0,0,1,0
6192,data/openmic/audio/024/024269_218880.ogg,0,0,0,0,0,0,0,1,0,0,0
19070,data/openmic/audio/066/066786_115200.ogg,0,0,0,0,0,0,0,0,0,0,1
6644,data/openmic/audio/026/026306_57600.ogg,1,0,0,0,0,0,0,0,0,0,0
38127,data/openmic/audio/142/142312_3840.ogg,0,0,0,0,0,0,0,1,0,0,0
12153,data/openmic/audio/046/046610_19200.ogg,0,0,0,0,0,0,0,0,0,1,0
7308,data/openmic/audio/028/028821_57600.ogg,0,0,1,0,0,0,0,0,0,0,0
21126,data/openmic/audio/074/074279_42240.ogg,0,0,0,0,0,0,1,0,0,0,0
14749,data/openmic/audio/054/054551_576000.ogg,0,0,0,0,0,0,0,0,1,0,0
12521,data/openmic/audio/047/047668_46080.ogg,0,1,0,0,0,0,0,0,0,0,0
30135,data/openmic/audio/113/113204_69120.ogg,1,0,0,0,0,0,0,0,0,0,0
8782,data/openmic/audio/034/034315_134400.ogg,0,0,0,0,0,0,0,0,0,0,1
20745,data/openmic/audio/072/072829_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
40345,data/openmic/audio/150/150155_69120.ogg,0,0,0,0,0,0,0,0,1,0,0
10432,data/openmic/audio/040/040265_234240.ogg,0,0,0,0,0,0,0,0,0,1,0
7853,data/openmic/audio/030/030726_2484480.ogg,0,1,0,0,0,0,0,0,0,0,0
33538,data/openmic/audio/125/125053_226560.ogg,0,0,0,0,0,0,0,1,0,0,0
40313,data/openmic/audio/150/150087_61440.ogg,0,0,0,0,0,0,0,0,1,0,0
28575,data/openmic/audio/108/108047_99840.ogg,0,0,0,0,0,0,0,0,0,0,1
38125,data/openmic/audio/142/142312_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
8759,data/openmic/audio/034/034176_53760.ogg,0,0,0,0,0,0,0,1,0,0,0
25054,data/openmic/audio/091/091450_195840.ogg,0,0,1,0,0,0,0,0,0,0,0
19365,data/openmic/audio/067/067674_184320.ogg,0,0,0,0,1,0,0,0,0,0,0
39086,data/openmic/audio/145/145527_76800.ogg,0,0,0,0,0,0,1,0,0,0,0
8316,data/openmic/audio/032/032501_226560.ogg,0,0,0,0,0,0,1,0,0,0,0
488,data/openmic/audio/001/001682_284160.ogg,0,0,0,0,0,0,0,0,0,1,0
29215,data/openmic/audio/110/110441_61440.ogg,0,0,0,1,0,0,0,0,0,0,0
31777,data/openmic/audio/119/119108_34560.ogg,0,0,0,0,0,0,0,0,1,0,0
23724,data/openmic/audio/085/085666_157440.ogg,0,0,1,0,0,0,0,0,0,0,0
31284,data/openmic/audio/117/117595_11520.ogg,0,0,0,0,0,0,1,0,0,0,0
30765,data/openmic/audio/115/115678_3840.ogg,0,1,0,0,0,0,0,0,0,0,0
32593,data/openmic/audio/121/121479_42240.ogg,0,0,0,0,0,0,0,0,0,0,1
28563,data/openmic/audio/108/108018_69120.ogg,0,0,0,0,0,0,1,0,0,0,0
38363,data/openmic/audio/143/143018_126720.ogg,0,0,0,0,0,0,0,1,0,0,0
15869,data/openmic/audio/058/058716_7680.ogg,0,0,0,0,0,1,0,0,0,0,0
20930,data/openmic/audio/073/073440_61440.ogg,0,0,0,0,0,0,0,1,0,0,0
22808,data/openmic/audio/082/082511_53760.ogg,0,0,0,0,0,0,0,0,1,0,0
5734,data/openmic/audio/022/022359_61440.ogg,0,0,0,0,1,0,0,0,0,0,0
27993,data/openmic/audio/106/106592_184320.ogg,0,0,0,0,0,0,0,0,0,1,0
28168,data/openmic/audio/106/106806_1094400.ogg,0,0,0,0,0,0,0,0,0,1,0
6059,data/openmic/audio/023/023657_65280.ogg,0,0,0,0,0,0,0,0,0,0,1
17698,data/openmic/audio/062/062578_46080.ogg,1,0,0,0,0,0,0,0,0,0,0
24078,data/openmic/audio/086/086498_23040.ogg,0,0,0,0,0,0,0,0,1,0,0
10910,data/openmic/audio/041/041842_38400.ogg,0,0,0,1,0,0,0,0,0,0,0
11654,data/openmic/audio/044/044204_261120.ogg,0,0,0,0,1,0,0,0,0,0,0
9713,data/openmic/audio/037/037714_69120.ogg,0,0,0,0,0,1,0,0,0,0,0
23414,data/openmic/audio/084/084835_49920.ogg,0,0,0,0,0,0,0,1,0,0,0
15904,data/openmic/audio/058/058729_222720.ogg,0,0,0,0,0,1,0,0,0,0,0
1936,data/openmic/audio/009/009405_11520.ogg,0,0,0,1,0,0,0,0,0,0,0
183,data/openmic/audio/000/000663_211200.ogg,0,0,1,0,0,0,0,0,0,0,0
15339,data/openmic/audio/056/056846_145920.ogg,0,0,0,0,0,0,1,0,0,0,0
28648,data/openmic/audio/108/108301_168960.ogg,0,0,0,1,0,0,0,0,0,0,0
3175,data/openmic/audio/013/013007_42240.ogg,0,0,0,0,0,0,0,0,0,1,0
19494,data/openmic/audio/068/068340_318720.ogg,0,1,0,0,0,0,0,0,0,0,0
14250,data/openmic/audio/053/053030_42240.ogg,0,0,0,0,0,0,0,0,1,0,0
1192,data/openmic/audio/005/005033_76800.ogg,0,0,0,0,0,0,0,0,0,0,1
10494,data/openmic/audio/040/040565_111360.ogg,0,0,0,0,0,0,0,0,0,1,0
14705,data/openmic/audio/054/054392_0.ogg,0,0,0,0,0,0,0,0,0,1,0
39544,data/openmic/audio/147/147081_142080.ogg,1,0,0,0,0,0,0,0,0,0,0
18694,data/openmic/audio/065/065652_107520.ogg,0,0,0,0,0,0,1,0,0,0,0
25562,data/openmic/audio/094/094066_57600.ogg,0,0,1,0,0,0,0,0,0,0,0
25281,data/openmic/audio/092/092544_172800.ogg,0,0,0,0,0,0,1,0,0,0,0
37234,data/openmic/audio/138/138866_418560.ogg,0,0,1,0,0,0,0,0,0,0,0
27118,data/openmic/audio/102/102073_172800.ogg,1,0,0,0,0,0,0,0,0,0,0
19931,data/openmic/audio/070/070046_368640.ogg,0,1,0,0,0,0,0,0,0,0,0
15308,data/openmic/audio/056/056751_330240.ogg,0,0,0,0,0,0,0,0,0,1,0
38684,data/openmic/audio/144/144475_88320.ogg,0,0,0,0,1,0,0,0,0,0,0
12796,data/openmic/audio/048/048347_38400.ogg,0,0,0,0,0,0,0,0,1,0,0
4312,data/openmic/audio/016/016985_176640.ogg,0,0,0,0,0,0,1,0,0,0,0
33893,data/openmic/audio/126/126432_261120.ogg,0,0,0,0,0,0,0,0,1,0,0
41008,data/openmic/audio/153/153318_76800.ogg,0,1,0,0,0,0,0,0,0,0,0
25447,data/openmic/audio/093/093418_119040.ogg,0,0,0,0,0,0,1,0,0,0,0
30161,data/openmic/audio/113/113236_249600.ogg,0,0,0,0,0,0,0,0,1,0,0
15133,data/openmic/audio/056/056129_26880.ogg,0,1,0,0,0,0,0,0,0,0,0
5892,data/openmic/audio/023/023128_7680.ogg,0,0,0,0,0,0,0,0,0,1,0
39004,data/openmic/audio/145/145357_23040.ogg,0,0,0,1,0,0,0,0,0,0,0
40244,data/openmic/audio/149/149861_314880.ogg,1,0,0,0,0,0,0,0,0,0,0
32424,data/openmic/audio/120/120912_399360.ogg,0,0,0,0,0,0,1,0,0,0,0
6296,data/openmic/audio/024/024700_161280.ogg,0,0,0,0,0,0,0,0,0,1,0
25699,data/openmic/audio/094/094673_30720.ogg,0,0,0,0,0,0,0,0,1,0,0
20087,data/openmic/audio/070/070471_0.ogg,0,0,0,0,0,0,0,0,0,1,0
3294,data/openmic/audio/013/013110_80640.ogg,0,0,0,0,0,0,0,0,0,1,0
2971,data/openmic/audio/012/012481_399360.ogg,0,0,0,0,0,0,0,0,0,0,1
16379,data/openmic/audio/059/059033_88320.ogg,0,0,0,0,0,1,0,0,0,0,0
20058,data/openmic/audio/070/070450_92160.ogg,0,0,0,0,0,0,0,0,0,1,0
36623,data/openmic/audio/136/136100_111360.ogg,0,0,0,0,1,0,0,0,0,0,0
170,data/openmic/audio/000/000642_295680.ogg,0,0,0,0,0,0,0,0,1,0,0
20047,data/openmic/audio/070/070444_249600.ogg,1,0,0,0,0,0,0,0,0,0,0
10284,data/openmic/audio/039/039897_253440.ogg,0,0,0,0,0,0,0,0,0,1,0
15157,data/openmic/audio/056/056174_145920.ogg,0,0,0,0,0,0,0,1,0,0,0
39817,data/openmic/audio/148/148238_437760.ogg,0,0,0,0,1,0,0,0,0,0,0
19007,data/openmic/audio/066/066697_1274880.ogg,0,0,0,0,0,0,0,0,0,1,0
34772,data/openmic/audio/129/129425_7680.ogg,0,0,0,1,0,0,0,0,0,0,0
6551,data/openmic/audio/025/025804_157440.ogg,0,0,0,0,0,0,0,0,1,0,0
33346,data/openmic/audio/124/124436_134400.ogg,0,0,0,0,0,0,0,0,0,1,0
33019,data/openmic/audio/123/123281_103680.ogg,0,0,0,0,0,0,0,0,1,0,0
12111,data/openmic/audio/046/046502_80640.ogg,0,0,1,0,0,0,0,0,0,0,0
9771,data/openmic/audio/038/038081_161280.ogg,0,1,0,0,0,0,0,0,0,0,0
13839,data/openmic/audio/051/051934_307200.ogg,0,0,0,0,0,0,0,0,1,0,0
6189,data/openmic/audio/024/024262_138240.ogg,0,0,0,0,0,0,1,0,0,0,0
39877,data/openmic/audio/148/148415_253440.ogg,0,0,0,0,0,1,0,0,0,0,0
2762,data/openmic/audio/011/011715_284160.ogg,0,0,0,0,0,0,1,0,0,0,0
34696,data/openmic/audio/129/129144_291840.ogg,0,0,0,0,0,0,0,0,1,0,0
2567,data/openmic/audio/011/011349_276480.ogg,0,0,0,0,0,0,1,0,0,0,0
13988,data/openmic/audio/052/052301_395520.ogg,0,0,0,0,0,0,0,0,1,0,0
24986,data/openmic/audio/091/091183_115200.ogg,0,0,0,0,0,0,0,1,0,0,0
37191,data/openmic/audio/138/138724_372480.ogg,0,0,0,0,0,1,0,0,0,0,0
15055,data/openmic/audio/055/055948_7680.ogg,0,0,0,0,0,0,0,0,0,1,0
36651,data/openmic/audio/136/136215_92160.ogg,0,0,0,1,0,0,0,0,0,0,0
27354,data/openmic/audio/104/104187_76800.ogg,0,0,0,0,0,0,1,0,0,0,0
28404,data/openmic/audio/107/107509_176640.ogg,1,0,0,0,0,0,0,0,0,0,0
33883,data/openmic/audio/126/126415_126720.ogg,0,0,0,0,0,0,0,0,1,0,0
32766,data/openmic/audio/122/122261_526080.ogg,0,0,0,0,0,0,1,0,0,0,0
15497,data/openmic/audio/057/057587_84480.ogg,0,0,0,0,0,0,1,0,0,0,0
19288,data/openmic/audio/067/067476_30720.ogg,0,1,0,0,0,0,0,0,0,0,0
31750,data/openmic/audio/118/118977_257280.ogg,0,0,1,0,0,0,0,0,0,0,0
17076,data/openmic/audio/060/060570_107520.ogg,0,0,0,0,0,0,0,1,0,0,0
2146,data/openmic/audio/010/010041_11520.ogg,0,0,0,0,0,0,0,0,0,1,0
5301,data/openmic/audio/020/020681_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
17448,data/openmic/audio/061/061709_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
40585,data/openmic/audio/151/151281_61440.ogg,0,0,0,0,0,0,0,0,0,1,0
9461,data/openmic/audio/036/036538_7680.ogg,0,0,0,0,0,0,0,0,0,0,1
2886,data/openmic/audio/012/012155_84480.ogg,0,0,0,0,0,1,0,0,0,0,0
33189,data/openmic/audio/123/123947_107520.ogg,0,0,0,0,0,0,1,0,0,0,0
3190,data/openmic/audio/013/013041_391680.ogg,0,0,0,0,0,0,0,1,0,0,0
41213,data/openmic/audio/154/154287_38400.ogg,0,0,1,0,0,0,0,0,0,0,0
8598,data/openmic/audio/033/033420_107520.ogg,0,0,0,0,0,0,0,1,0,0,0
35923,data/openmic/audio/133/133633_157440.ogg,0,0,0,0,0,0,0,0,0,1,0
20095,data/openmic/audio/070/070481_176640.ogg,0,1,0,0,0,0,0,0,0,0,0
2740,data/openmic/audio/011/011671_153600.ogg,0,0,0,0,0,0,0,0,1,0,0
10759,data/openmic/audio/041/041373_311040.ogg,0,0,0,0,0,0,0,0,0,0,1
18668,data/openmic/audio/065/065574_130560.ogg,0,1,0,0,0,0,0,0,0,0,0
16186,data/openmic/audio/058/058880_19200.ogg,0,0,0,0,0,1,0,0,0,0,0
26517,data/openmic/audio/098/098310_80640.ogg,0,0,0,0,0,0,0,0,0,1,0
15942,data/openmic/audio/058/058747_372480.ogg,0,0,0,0,0,1,0,0,0,0,0
13393,data/openmic/audio/050/050463_69120.ogg,0,0,0,0,0,0,0,0,1,0,0
9671,data/openmic/audio/037/037494_53760.ogg,0,0,0,0,0,0,0,0,0,0,1
